gene_id,Rep1._x,Rep2._x,Rep3._x,Rep1._y,Rep2._y,Rep3._y
ENSMUSG00000002733,274.0,271.0,256.0,247.0,237.0,178.0
ENSMUSG00000002741,700.0,807.0,609.0,612.0,631.0,492.0
ENSMUSG00000002748,882.0,988.0,817.0,840.0,869.0,662.0
ENSMUSG00000002763,747.0,1147.0,862.0,981.0,874.0,513.0
ENSMUSG00000002767,230.0,374.0,260.0,317.0,279.0,184.0
ENSMUSG00000002768,183.55,250.96,216.87,295.55,256.67,151.1
ENSMUSG00000002769,13587.0,14106.0,13247.0,13919.0,14719.0,9469.0
ENSMUSG00000002771,3.0,2.0,1.0,2.0,3.0,1.0
ENSMUSG00000002778,823.0,877.0,718.0,856.0,854.0,595.0
ENSMUSG00000002781,171.0,199.0,185.0,215.0,175.0,151.0
ENSMUSG00000002797,65.0,56.0,50.0,79.0,53.0,62.0
ENSMUSG00000002803,93.0,93.0,80.0,109.0,103.0,70.0
ENSMUSG00000002804,67.0,92.0,80.0,87.0,81.0,43.0
ENSMUSG00000002808,0.0,3.0,0.0,1.0,3.0,6.0
ENSMUSG00000002812,613.0,728.0,579.0,632.0,534.0,389.0
ENSMUSG00000002814,70.0,62.0,41.0,71.0,63.0,46.0
ENSMUSG00000002820,156.03,241.64,159.12,208.68,201.51,130.0
ENSMUSG00000002825,24.0,29.0,19.0,28.0,13.0,15.0
ENSMUSG00000002831,90.0,183.0,154.0,158.0,91.0,112.0
ENSMUSG00000002833,194.0,256.0,193.0,248.0,175.0,112.0
ENSMUSG00000002835,8.18,12.26,14.25,18.44,9.0,11.33
ENSMUSG00000002844,35.0,50.0,42.0,64.0,65.0,33.0
ENSMUSG00000002845,290.43,298.0,277.0,334.81,297.66,166.0
ENSMUSG00000002846,184.0,235.0,235.0,251.0,282.0,142.0
ENSMUSG00000002847,404.0,442.0,410.0,399.0,416.0,261.0
ENSMUSG00000002870,23.0,28.0,36.0,58.0,39.0,69.0
ENSMUSG00000002871,179.0,243.0,197.0,234.0,163.0,126.0
ENSMUSG00000002881,1124.0,1033.0,1083.0,798.0,901.0,751.0
ENSMUSG00000002885,327.77,417.65,328.54,363.68,359.72,210.0
ENSMUSG00000002897,165.0,273.0,175.0,182.0,179.0,128.0
ENSMUSG00000002900,117.0,119.0,99.0,95.0,150.0,103.0
ENSMUSG00000002908,27.0,30.0,26.0,25.0,19.0,21.0
ENSMUSG00000002910,91.0,187.0,114.0,240.0,140.0,115.0
ENSMUSG00000002944,697.0,609.0,655.0,410.0,501.0,542.0
ENSMUSG00000002948,431.25,551.0,412.49,456.87,463.55,253.99
ENSMUSG00000002949,425.0,431.0,404.0,365.0,456.0,266.0
ENSMUSG00000002957,1035.18,1238.7,1033.47,908.22,971.74,666.24
ENSMUSG00000002963,186.0,260.0,191.0,178.0,176.0,99.0
ENSMUSG00000002968,222.24,342.5,277.78,307.13,225.55,146.7
ENSMUSG00000002980,23.0,16.0,38.0,41.0,58.0,38.0
ENSMUSG00000002981,861.0,1119.0,941.0,985.0,883.0,590.0
ENSMUSG00000002983,14.0,94.0,104.0,23.0,28.0,22.0
ENSMUSG00000002984,219.0,259.0,243.0,284.0,281.0,182.0
ENSMUSG00000002985,77970.0,119583.0,98937.0,128582.0,93957.0,47820.0
ENSMUSG00000002992,1034.39,1275.11,1241.45,1556.34,1725.71,1000.25
ENSMUSG00000002996,1339.49,1303.71,1006.13,980.09,981.63,671.52
ENSMUSG00000002997,1.0,8.0,3.0,8.0,5.0,3.0
ENSMUSG00000003031,261.0,192.0,188.0,276.0,212.0,169.0
ENSMUSG00000003032,15.0,20.0,18.0,16.0,19.0,13.0
ENSMUSG00000003033,252.0,295.0,245.0,286.0,248.0,203.0
ENSMUSG00000003037,535.0,679.0,576.0,673.0,644.0,424.0
ENSMUSG00000003038,234.27,155.16,186.98,175.4,229.75,235.7
ENSMUSG00000003039,249.0,354.0,321.0,391.0,366.0,192.0
ENSMUSG00000003051,1.0,2.0,2.0,1.0,1.0,5.0
ENSMUSG00000003053,38185.1,31222.37,30942.95,7800.04,10194.57,6514.2
ENSMUSG00000003062,107.0,85.0,76.0,99.0,73.0,85.0
ENSMUSG00000003068,458.92,661.64,568.73,670.88,503.95,320.92
ENSMUSG00000003072,1308.0,1763.0,1509.0,1544.0,1514.0,762.0
ENSMUSG00000003099,365.0,471.0,375.0,450.0,458.0,230.0
ENSMUSG00000003119,310.0,384.0,352.0,269.0,328.0,201.0
ENSMUSG00000003123,111.0,124.0,91.0,177.0,96.0,87.0
ENSMUSG00000003131,367.0,403.0,364.0,273.0,289.0,235.0
ENSMUSG00000003134,273.0,465.45,413.42,397.83,408.7,264.87
ENSMUSG00000003135,194.0,180.0,168.0,188.0,145.0,118.0
ENSMUSG00000003153,4.0,2.0,8.0,7.0,11.0,0.0
ENSMUSG00000003154,128.0,142.0,115.73,127.0,108.0,84.0
ENSMUSG00000003161,443.0,342.0,346.0,347.0,316.0,287.0
ENSMUSG00000003166,695.1,835.0,624.91,724.07,709.0,587.0
ENSMUSG00000003178,98.0,107.0,82.0,110.0,111.0,68.0
ENSMUSG00000003184,478.0,570.0,490.0,496.45,444.18,276.0
ENSMUSG00000003190,33.33,43.53,45.0,44.37,41.87,21.22
ENSMUSG00000003198,76.72,73.22,61.71,34.55,60.81,34.7
ENSMUSG00000003199,487.0,639.0,561.0,625.0,521.0,367.0
ENSMUSG00000003200,152.0,221.0,161.0,209.0,142.0,108.0
ENSMUSG00000003206,8.0,6.19,8.93,6.84,5.0,4.0
ENSMUSG00000003208,18.0,43.59,37.98,43.97,34.72,16.0
ENSMUSG00000003226,2178.0,1807.0,1672.0,1447.0,1835.0,1267.0
ENSMUSG00000003228,58.6,44.0,30.0,40.0,28.0,29.0
ENSMUSG00000003233,158.0,278.0,232.0,200.0,184.0,99.0
ENSMUSG00000003234,494.0,580.0,452.0,564.0,570.0,306.0
ENSMUSG00000003235,452.0,506.0,410.0,396.0,405.0,306.0
ENSMUSG00000003269,129.0,204.0,185.0,152.0,147.0,111.0
ENSMUSG00000003273,4.0,4.0,0.0,6.0,2.0,3.0
ENSMUSG00000003279,37.0,43.0,44.0,32.0,31.0,29.0
ENSMUSG00000003282,4.0,2.0,1.0,2.0,4.0,1.0
ENSMUSG00000003283,57.0,68.0,60.0,66.0,63.0,46.0
ENSMUSG00000003299,208.0,287.0,245.0,237.0,233.0,148.0
ENSMUSG00000003308,355.06,476.54,342.29,464.68,399.01,285.26
ENSMUSG00000003309,3.0,2.0,3.0,1.0,3.0,2.0
ENSMUSG00000003316,727.0,694.0,608.0,644.0,605.0,489.0
ENSMUSG00000003344,200.0,215.0,179.0,174.0,151.0,111.0
ENSMUSG00000003345,456.0,724.0,634.0,673.0,517.0,328.0
ENSMUSG00000003346,293.0,402.0,369.0,352.0,399.0,190.0
ENSMUSG00000003348,35.43,52.2,45.32,56.22,58.04,35.0
ENSMUSG00000003352,1.0,4.0,7.0,6.0,12.0,3.0
ENSMUSG00000003355,71.0,87.0,68.0,115.0,104.0,74.0
ENSMUSG00000003360,394.0,504.0,374.0,480.0,416.0,303.0
ENSMUSG00000003363,177.0,239.0,212.0,233.0,198.0,136.0
ENSMUSG00000003378,95.0,117.0,102.0,107.0,95.0,56.0
ENSMUSG00000003379,7.0,9.0,5.0,12.0,9.0,4.0
ENSMUSG00000003380,274.0,447.0,371.0,363.0,345.0,173.0
ENSMUSG00000003382,205.0,304.0,204.0,176.0,180.0,126.0
ENSMUSG00000003402,783.0,1123.0,856.0,1035.0,865.0,553.0
ENSMUSG00000003411,3.0,10.0,4.0,15.0,8.0,4.0
ENSMUSG00000003420,1134.0,1512.0,1212.0,1624.0,1304.0,787.0
ENSMUSG00000003421,126.0,172.0,134.62,177.0,165.0,86.0
ENSMUSG00000003423,227.13,284.74,246.93,290.69,289.52,164.65
ENSMUSG00000003429,1074.0,1360.99,1204.0,1236.0,1243.27,758.0
ENSMUSG00000003435,624.0,852.0,671.0,745.0,671.0,339.0
ENSMUSG00000003437,225.0,287.0,273.0,258.0,258.0,147.0
ENSMUSG00000003438,203.0,232.0,203.0,238.0,212.0,137.0
ENSMUSG00000003444,130.0,166.0,158.0,162.0,165.0,98.0
ENSMUSG00000003458,545.76,654.44,538.33,602.25,545.07,341.2
ENSMUSG00000003464,1308.0,1278.0,1213.0,1291.0,1262.0,937.0
ENSMUSG00000003477,5112.0,4677.0,4668.0,2798.0,4664.0,2758.0
ENSMUSG00000003484,4.1,4.03,7.08,6.0,6.0,3.05
ENSMUSG00000003500,27.0,45.0,38.0,39.0,42.0,18.0
ENSMUSG00000003518,466.0,582.0,527.0,528.0,569.0,360.0
ENSMUSG00000003526,1406.0,1626.0,1437.0,1692.0,1682.0,1259.0
ENSMUSG00000003527,37.0,49.0,37.0,52.0,62.0,37.0
ENSMUSG00000003528,1448.0,2124.0,1822.0,2549.0,2377.0,1386.0
ENSMUSG00000003531,229.0,325.57,280.0,310.71,333.78,171.0
ENSMUSG00000003534,4.0,16.0,15.0,8.0,9.0,6.0
ENSMUSG00000003541,7.0,15.0,20.0,9.0,6.0,6.0
ENSMUSG00000003545,2.0,8.0,7.0,1.0,0.0,0.0
ENSMUSG00000003546,474.0,596.0,499.0,626.0,564.0,294.0
ENSMUSG00000003549,22.0,44.0,35.0,31.0,37.0,18.0
ENSMUSG00000003555,41.0,32.0,37.0,107.0,213.0,233.0
ENSMUSG00000003559,316.0,293.0,295.0,404.0,417.0,277.0
ENSMUSG00000003573,11.43,22.52,15.38,14.65,15.39,14.51
ENSMUSG00000003575,87.0,131.0,111.0,126.0,81.0,65.0
ENSMUSG00000003581,74.0,110.0,97.0,100.0,85.0,49.0
ENSMUSG00000003585,5730.0,6201.0,5388.0,6685.0,5917.0,3828.0
ENSMUSG00000003604,88.0,127.0,99.0,122.0,129.97,66.0
ENSMUSG00000003617,18725.41,18627.24,18692.12,16362.55,15172.6,11746.67
ENSMUSG00000003623,16158.0,10007.17,8589.0,5701.0,4881.0,4525.07
ENSMUSG00000003644,117.0,195.0,103.0,108.0,154.0,117.0
ENSMUSG00000003660,1345.0,1222.0,1005.0,1089.0,1013.0,724.0
ENSMUSG00000003662,422.0,470.0,375.0,370.0,428.0,311.0
ENSMUSG00000003680,21.0,17.2,17.16,30.37,42.14,15.0
ENSMUSG00000003721,2804.0,2649.0,2449.0,1337.0,1806.0,1056.0
ENSMUSG00000003731,690.0,719.0,690.0,634.0,656.0,488.0
ENSMUSG00000003746,2833.0,2325.0,2176.0,2233.0,2183.0,1881.0
ENSMUSG00000003752,68.0,124.0,118.0,73.0,71.0,32.0
ENSMUSG00000003762,128.44,157.69,157.88,174.84,149.61,76.16
ENSMUSG00000003778,210.0,200.0,195.0,195.0,200.0,133.0
ENSMUSG00000003779,19.65,8.55,12.66,17.79,22.88,15.7
ENSMUSG00000003808,207.0,228.0,204.0,208.0,171.0,140.0
ENSMUSG00000003809,4658.0,5026.0,4322.0,4294.0,4107.0,3106.0
ENSMUSG00000003810,243.0,348.0,249.0,211.0,225.0,152.0
ENSMUSG00000003812,206.17,211.75,179.62,215.42,155.5,111.98
ENSMUSG00000003813,415.91,475.84,434.03,494.84,428.48,269.85
ENSMUSG00000003814,6514.96,9595.86,7259.0,8142.0,7368.97,5052.0
ENSMUSG00000003824,61.0,37.0,39.0,40.0,32.0,35.0
ENSMUSG00000003847,1015.0,969.0,796.0,605.0,834.0,537.0
ENSMUSG00000003848,70.0,106.0,103.0,100.0,106.0,48.0
ENSMUSG00000003849,56.0,81.0,56.0,56.0,63.0,32.0
ENSMUSG00000003865,24.77,26.56,16.0,44.0,27.32,21.0
ENSMUSG00000003868,93.23,98.44,81.0,116.0,85.68,56.0
ENSMUSG00000003873,96.0,151.0,117.0,159.0,107.0,58.0
ENSMUSG00000003882,6.0,4.0,6.0,5.0,13.0,6.0
ENSMUSG00000003923,511.0,447.0,383.0,387.0,403.0,347.0
ENSMUSG00000003929,56.23,39.48,27.17,39.86,53.0,34.23
ENSMUSG00000003934,0.0,4.0,3.0,0.0,3.0,0.0
ENSMUSG00000003948,2035.0,1750.0,1447.0,1235.0,1220.0,1030.0
ENSMUSG00000003949,575.0,439.0,462.0,498.0,488.0,510.0
ENSMUSG00000003955,250.0,297.0,260.0,287.0,332.0,187.0
ENSMUSG00000003970,1723.0,2241.0,1749.0,1892.0,1623.0,1139.0
ENSMUSG00000003992,28.31,18.0,16.0,14.0,22.57,21.0
ENSMUSG00000004018,76.07,59.29,74.01,74.97,103.38,75.2
ENSMUSG00000004032,67.7,82.28,70.81,64.92,79.71,45.16
ENSMUSG00000004035,663.0,639.0,580.0,507.0,588.0,302.0
ENSMUSG00000004038,754.94,768.6,1012.56,279.98,393.92,182.82
ENSMUSG00000004040,1176.0,1952.0,1568.0,1780.0,1248.0,1031.0
ENSMUSG00000004043,133.02,164.48,113.43,144.16,69.93,85.51
ENSMUSG00000004044,32.0,72.0,63.0,81.0,59.0,62.0
ENSMUSG00000004054,222.0,442.0,418.0,356.0,304.0,146.0
ENSMUSG00000004056,975.0,1248.48,1042.38,1121.0,1133.0,635.0
ENSMUSG00000004069,1285.0,1410.58,1187.0,1068.0,1063.0,686.0
ENSMUSG00000004070,509.16,545.55,502.35,442.69,414.07,298.45
ENSMUSG00000004071,1135.84,1366.73,1177.77,1239.4,1046.58,600.55
ENSMUSG00000004085,227.0,223.0,169.0,151.0,149.0,122.0
ENSMUSG00000004096,399.0,549.0,432.0,431.0,472.0,265.0
ENSMUSG00000004098,353.0,561.0,602.0,612.0,477.0,249.0
ENSMUSG00000004099,110.0,146.0,106.0,122.0,127.0,93.0
ENSMUSG00000004100,92.0,175.0,143.0,136.0,137.0,50.0
ENSMUSG00000004105,97.0,178.0,115.0,123.0,159.0,130.0
ENSMUSG00000004110,2.0,0.0,0.0,2.0,5.0,3.0
ENSMUSG00000004127,67.0,61.0,63.0,51.0,52.0,54.0
ENSMUSG00000004151,15.0,11.0,5.0,5.0,4.42,14.0
ENSMUSG00000004187,52.0,88.0,50.0,65.0,48.0,27.0
ENSMUSG00000004207,4875.0,5173.0,4260.0,4795.0,4369.0,3036.0
ENSMUSG00000004221,1186.83,1254.52,1124.8,896.85,891.55,693.59
ENSMUSG00000004233,105.0,87.0,69.0,69.0,82.0,53.0
ENSMUSG00000004263,174.02,379.3,285.96,278.28,244.23,109.37
ENSMUSG00000004264,1126.51,1405.55,1131.38,1215.66,1166.8,808.43
ENSMUSG00000004266,177.94,218.96,198.0,225.94,194.0,122.0
ENSMUSG00000004268,360.0,349.0,334.0,298.0,296.0,235.0
ENSMUSG00000004270,1091.0,1135.0,963.0,968.0,986.0,682.0
ENSMUSG00000004285,280.0,347.0,340.0,361.0,358.0,171.0
ENSMUSG00000004317,104.0,120.0,125.0,85.0,93.0,72.0
ENSMUSG00000004319,659.03,619.0,608.0,573.11,633.0,439.02
ENSMUSG00000004328,3.0,6.0,3.0,5.0,7.0,4.0
ENSMUSG00000004341,16.0,10.0,5.0,7.0,21.0,4.0
ENSMUSG00000004347,6.0,3.0,4.0,2.0,6.0,5.0
ENSMUSG00000004356,332.0,355.0,303.0,314.0,364.0,272.0
ENSMUSG00000004359,23.0,19.0,21.0,21.0,20.0,16.0
ENSMUSG00000004364,965.0,817.0,778.0,663.0,764.0,621.0
ENSMUSG00000004383,79.0,73.0,70.0,73.0,53.0,47.0
ENSMUSG00000004393,320.0,293.0,268.0,289.0,269.0,197.0
ENSMUSG00000004394,531.0,540.0,502.0,466.0,489.0,363.0
ENSMUSG00000004446,158.35,170.46,188.5,170.61,125.15,107.06
ENSMUSG00000004451,102.0,159.0,136.0,152.0,142.0,93.0
ENSMUSG00000004455,563.58,532.21,462.39,422.58,451.3,370.45
ENSMUSG00000004460,778.0,1391.0,1060.0,1364.0,1265.0,752.0
ENSMUSG00000004462,312.0,376.0,277.0,363.0,281.0,200.0
ENSMUSG00000004473,13.0,14.0,11.0,7.0,9.0,10.0
ENSMUSG00000004500,95.0,79.0,61.0,142.0,149.0,56.0
ENSMUSG00000004508,40.0,41.0,28.0,41.0,32.0,21.0
ENSMUSG00000004530,298.25,290.57,280.0,329.85,289.97,188.78
ENSMUSG00000004535,2042.0,1949.0,1608.0,1533.0,1801.0,1358.0
ENSMUSG00000004552,0.0,0.0,2.0,3.0,0.0,8.0
ENSMUSG00000004558,14322.0,14683.0,12197.0,12426.0,12288.0,8815.0
ENSMUSG00000004561,154.0,152.0,92.0,149.0,115.0,83.0
ENSMUSG00000004562,87.35,124.68,101.05,99.02,93.44,50.05
ENSMUSG00000004565,250.0,344.0,275.0,297.0,256.0,189.0
ENSMUSG00000004567,338.0,436.0,353.0,360.0,368.0,240.0
ENSMUSG00000004568,305.0,386.0,289.0,333.0,239.0,172.0
ENSMUSG00000004591,722.0,639.0,533.0,490.0,497.0,404.0
ENSMUSG00000004609,13.02,18.02,15.0,14.01,10.0,12.0
ENSMUSG00000004610,1878.0,2113.4,1877.0,2002.16,1843.0,1239.0
ENSMUSG00000004612,5.0,8.0,8.0,4.0,7.0,5.0
ENSMUSG00000004626,326.0,411.0,352.0,391.0,311.0,210.0
ENSMUSG00000004631,60.0,59.0,49.0,47.0,78.0,52.0
ENSMUSG00000004633,354.67,462.0,407.0,452.0,405.0,385.0
ENSMUSG00000004637,57.0,88.0,68.0,86.0,64.0,58.0
ENSMUSG00000004642,107.0,92.0,90.0,82.0,101.0,116.0
ENSMUSG00000004655,1362.0,1321.0,998.0,1192.0,1295.0,776.0
ENSMUSG00000004661,30.0,66.0,61.0,54.0,65.0,43.0
ENSMUSG00000004665,63.0,83.0,77.0,103.0,84.0,60.0
ENSMUSG00000004667,198.0,238.0,199.0,222.0,198.0,135.0
ENSMUSG00000004677,433.0,461.0,364.0,448.0,452.0,330.0
ENSMUSG00000004698,27.0,28.0,19.0,25.0,21.0,18.0
ENSMUSG00000004707,17.0,30.0,19.0,26.0,37.0,10.0
ENSMUSG00000004709,0.0,3.0,4.0,6.0,2.0,9.0
ENSMUSG00000004730,371.0,301.0,278.0,335.0,296.0,202.0
ENSMUSG00000004748,162.0,238.0,200.0,253.0,237.0,190.0
ENSMUSG00000004768,91.0,77.0,60.0,81.0,89.0,84.0
ENSMUSG00000004771,614.0,525.0,468.0,482.0,452.0,361.0
ENSMUSG00000004788,102.0,162.0,122.0,160.0,167.0,110.0
ENSMUSG00000004789,2088.0,2133.0,1989.0,1814.0,1907.0,1386.0
ENSMUSG00000004798,1344.0,1320.0,1023.0,1062.0,1160.0,839.0
ENSMUSG00000004814,15.0,15.0,22.0,20.0,18.0,5.0
ENSMUSG00000004815,337.5,345.2,280.29,269.14,262.12,184.2
ENSMUSG00000004837,26.0,32.0,26.0,14.0,31.0,15.0
ENSMUSG00000004843,261.0,225.0,270.0,217.0,236.0,189.0
ENSMUSG00000004846,220.25,317.85,245.22,278.0,266.0,146.0
ENSMUSG00000004849,180.0,217.0,182.0,254.0,227.0,129.0
ENSMUSG00000004865,309.26,310.91,300.3,285.35,269.0,198.15
ENSMUSG00000004880,116.0,151.0,138.0,123.0,128.0,88.0
ENSMUSG00000004891,32.0,46.0,51.0,41.0,63.0,39.0
ENSMUSG00000004895,147.0,245.0,173.0,207.0,204.0,102.0
ENSMUSG00000004896,157.19,146.02,150.92,114.71,123.61,88.14
ENSMUSG00000004897,1246.0,1504.0,1343.0,1542.0,1441.0,976.0
ENSMUSG00000004929,81.0,111.0,74.0,102.0,67.0,63.0
ENSMUSG00000004931,204.0,403.0,336.0,384.0,317.0,149.0
ENSMUSG00000004933,4.0,6.0,3.0,8.0,1.0,1.0
ENSMUSG00000004934,61.0,134.0,96.0,145.0,95.0,52.0
ENSMUSG00000004936,501.83,511.65,465.48,592.49,439.34,416.06
ENSMUSG00000004937,447.0,661.0,522.0,613.0,648.0,343.0
ENSMUSG00000004945,224.0,229.0,249.0,239.0,257.0,171.0
ENSMUSG00000004947,58.0,89.0,49.0,59.0,46.0,28.0
ENSMUSG00000004951,110.0,267.11,220.0,178.0,154.0,73.0
ENSMUSG00000004952,27.0,35.0,31.0,25.0,25.0,13.0
ENSMUSG00000004980,3740.56,3267.62,2861.73,2713.88,2786.37,2280.93
ENSMUSG00000004994,45.0,62.0,46.0,81.0,42.0,34.0
ENSMUSG00000004996,180.0,196.0,151.0,160.0,155.0,98.0
ENSMUSG00000005034,617.0,588.0,556.0,496.0,554.0,485.0
ENSMUSG00000005043,66.0,79.68,55.0,80.0,70.0,42.67
ENSMUSG00000005054,266.0,240.0,210.0,225.0,247.0,180.0
ENSMUSG00000005057,19.0,32.0,36.0,12.0,16.0,15.0
ENSMUSG00000005069,1256.0,1271.0,1160.0,1275.0,1326.0,797.0
ENSMUSG00000005078,184.0,229.0,182.0,187.0,215.0,144.0
ENSMUSG00000005087,169.0,177.0,168.0,152.0,122.0,109.0
ENSMUSG00000005089,2057.0,2186.9,2007.0,2635.0,2523.0,1896.0
ENSMUSG00000005102,124.0,136.0,143.0,132.0,136.0,100.0
ENSMUSG00000005103,583.0,597.0,523.0,478.0,490.0,436.0
ENSMUSG00000005107,537.0,488.0,413.0,423.0,391.0,307.0
ENSMUSG00000005124,24.0,26.0,14.0,20.0,9.0,13.0
ENSMUSG00000005125,389.0,204.07,186.0,89.26,112.35,78.0
ENSMUSG00000005142,1258.0,1296.0,927.0,1051.0,1054.0,716.0
ENSMUSG00000005150,123.29,132.01,80.44,141.82,137.63,88.36
ENSMUSG00000005161,942.1,938.97,830.62,901.9,931.0,665.0
ENSMUSG00000005198,607.0,982.0,703.0,726.0,661.0,426.0
ENSMUSG00000005204,287.69,363.0,326.0,374.0,343.0,235.0
ENSMUSG00000005225,379.56,407.9,354.7,421.64,464.04,439.51
ENSMUSG00000005233,27.0,28.0,36.0,40.0,67.0,44.0
ENSMUSG00000005237,2.0,4.0,2.0,3.0,4.0,4.0
ENSMUSG00000005251,61.0,93.0,71.0,74.0,86.0,36.0
ENSMUSG00000005262,430.0,445.0,409.0,393.0,415.0,260.0
ENSMUSG00000005267,11.0,8.0,2.0,5.0,4.0,0.0
ENSMUSG00000005268,1267.88,1227.0,1090.2,1284.04,961.02,800.65
ENSMUSG00000005299,771.0,983.0,803.0,892.0,809.0,568.0
ENSMUSG00000005312,1944.0,2141.0,1862.0,1624.0,1608.0,1156.0
ENSMUSG00000005320,370.0,502.0,373.0,490.0,440.0,259.0
ENSMUSG00000005338,69.0,79.0,74.0,61.0,53.0,49.0
ENSMUSG00000005354,1532.0,1680.0,1487.0,1536.0,1559.0,1164.0
ENSMUSG00000005360,8.0,1.0,5.0,5.0,2.0,2.0
ENSMUSG00000005362,487.72,392.54,337.95,328.26,363.57,257.86
ENSMUSG00000005370,152.0,148.0,127.0,111.0,83.0,97.0
ENSMUSG00000005371,406.0,324.0,341.0,245.0,244.0,248.0
ENSMUSG00000005373,3638.0,5330.0,3932.0,3837.0,3550.0,1894.0
ENSMUSG00000005374,159.0,206.0,152.0,222.0,207.0,145.0
ENSMUSG00000005378,169.03,213.33,173.89,263.27,173.76,133.03
ENSMUSG00000005397,193.0,222.0,214.0,179.0,169.0,179.0
ENSMUSG00000005410,18.0,22.0,28.0,59.0,44.0,67.0
ENSMUSG00000005413,261.0,344.0,362.0,377.0,263.0,173.0
ENSMUSG00000005417,1264.48,1665.06,1325.79,1249.49,1135.22,869.04
ENSMUSG00000005442,280.0,564.0,383.0,511.0,407.0,215.0
ENSMUSG00000005447,23.0,21.0,18.0,17.0,13.0,11.0
ENSMUSG00000005465,18.0,17.0,12.0,16.0,19.0,10.0
ENSMUSG00000005469,486.0,570.0,545.0,633.99,554.0,418.0
ENSMUSG00000005470,1.0,7.0,7.0,5.0,4.0,9.0
ENSMUSG00000005481,154.23,134.35,146.46,117.32,158.28,93.0
ENSMUSG00000005483,288.0,791.0,573.0,378.0,347.0,235.0
ENSMUSG00000005501,493.0,399.0,345.0,417.0,421.0,352.0
ENSMUSG00000005505,143.03,156.74,161.31,177.79,197.98,129.83
ENSMUSG00000005506,1550.0,1495.0,1395.0,1312.0,1255.0,1025.0
ENSMUSG00000005510,1061.0,1001.29,950.08,905.0,974.0,665.0
ENSMUSG00000005514,1998.0,2873.0,2613.0,3950.0,2877.0,1956.0
ENSMUSG00000005533,12.0,20.0,13.0,10.0,9.0,9.0
ENSMUSG00000005534,2451.0,2056.0,1779.0,1604.0,1532.0,1253.0
ENSMUSG00000005540,3.0,3.0,1.0,4.0,11.0,0.0
ENSMUSG00000005547,4466.98,4287.84,4746.63,2671.14,3642.97,2638.96
ENSMUSG00000005553,9.0,6.0,6.0,16.0,18.0,24.0
ENSMUSG00000005566,507.0,701.0,480.0,592.0,470.0,390.0
ENSMUSG00000005575,314.0,493.0,415.0,393.0,318.0,222.0
ENSMUSG00000005580,354.0,306.0,275.0,248.0,270.0,163.0
ENSMUSG00000005583,42.0,38.0,27.0,25.0,44.0,38.0
ENSMUSG00000005609,373.0,378.0,357.0,353.0,358.0,248.0
ENSMUSG00000005610,6624.0,6538.0,6148.0,5189.0,6035.0,4550.0
ENSMUSG00000005611,21.0,31.0,21.0,26.0,53.0,22.0
ENSMUSG00000005615,982.0,981.0,888.0,1064.0,1042.0,826.0
ENSMUSG00000005621,466.0,646.0,473.0,478.0,383.0,254.0
ENSMUSG00000005625,798.0,1034.0,827.0,817.0,719.0,457.0
ENSMUSG00000005656,204.0,178.0,137.0,164.0,200.0,165.0
ENSMUSG00000005667,19.0,17.0,13.0,19.0,24.0,17.0
ENSMUSG00000005672,85.0,90.0,71.0,123.0,115.0,63.0
ENSMUSG00000005674,153.71,126.43,137.64,213.0,198.67,121.89
ENSMUSG00000005677,2364.29,1933.57,1321.36,1807.0,1040.33,1102.11
ENSMUSG00000005681,47363.0,55568.0,49113.0,48389.0,43027.0,26381.0
ENSMUSG00000005682,366.0,399.0,338.0,400.0,337.0,246.0
ENSMUSG00000005683,1361.0,1499.0,1208.0,1461.0,1345.0,1081.0
ENSMUSG00000005686,22.0,19.0,21.0,23.0,28.0,17.0
ENSMUSG00000005687,309.0,273.93,211.0,250.0,241.0,198.0
ENSMUSG00000005698,405.0,366.0,347.0,364.0,310.0,282.0
ENSMUSG00000005699,35.0,29.0,20.0,41.0,22.0,26.0
ENSMUSG00000005718,25.0,20.0,14.0,25.0,24.0,19.0
ENSMUSG00000005732,151.0,227.0,200.0,176.0,204.0,141.0
ENSMUSG00000005763,1.0,0.0,5.11,15.51,6.18,3.85
ENSMUSG00000005774,141.0,122.0,97.32,152.0,94.0,73.0
ENSMUSG00000005779,966.0,1166.0,983.0,1045.0,1046.0,620.0
ENSMUSG00000005800,0.0,7.0,8.0,1.0,1.0,2.0
ENSMUSG00000005802,182.0,147.0,140.0,130.0,141.0,100.0
ENSMUSG00000005803,1735.0,1693.0,1595.0,1446.0,1551.0,1038.0
ENSMUSG00000005804,169.0,141.0,135.0,124.0,148.0,131.0
ENSMUSG00000005813,426.0,422.0,383.0,395.0,368.0,288.0
ENSMUSG00000005823,257.0,326.0,211.0,212.0,215.0,115.0
ENSMUSG00000005824,2.0,3.0,6.0,3.0,1.0,1.0
ENSMUSG00000005836,50.0,58.0,54.0,57.0,41.0,36.0
ENSMUSG00000005846,430.0,440.0,404.0,359.0,429.0,285.0
ENSMUSG00000005871,653.0,670.0,650.0,533.0,566.0,467.0
ENSMUSG00000005873,195.0,216.0,195.0,172.0,195.0,169.0
ENSMUSG00000005881,678.0,728.0,554.0,653.0,568.0,406.0
ENSMUSG00000005882,303.0,372.0,319.0,325.0,396.0,274.0
ENSMUSG00000005886,898.0,954.0,768.0,772.0,652.0,504.0
ENSMUSG00000005893,424.72,358.64,286.58,273.15,281.77,220.76
ENSMUSG00000005897,266.0,230.0,218.0,224.0,202.0,141.0
